message,label
"I'm shaking crying and throwing up",0
"that's a major L on a galactic scale",0
"I'm triggered beyond the understanding of mortals",0
"that's a new level of cringe transcending",0
"I'm dead past the point of being dead",0
"that's a big oof times infinity",0
"I'm traumatized so hard time itself is weeping",0
"that's a red flag that's blood on snow",0
"I'm done with whatever this is",0
"that's a hard pass from all of reality",0
"I'm losing faith in everything",0
"that's a cosmos of worms",0
"I'm officially dead",0
"that's a certified bruh moment",0
"I'm shaking",0
"that's a major L",0
"I'm triggered",0
"that's a new level of cringe",0
"I'm deceased",0
"that's a big oof",0
"I'm traumatized",0
"that's a huge red flag",0
"I'm done",0
"that's a hard pass",0
"I'm losing it",0
"that's a can of worms",0
"I'm out",0
"that's a bruh sound effect",0
"I'm shaking and crying",0
"that's a major L moment",0
"I'm triggered to another dimension",0
"that's a cringe fest",0
"I'm dead and gone",0
"that's a big oof and a half",0
"I'm traumatized for life",0
"that's a red flag alert",0
"I'm done with this world",0
"that's a hard pass from the entire chat",0
"I'm losing my sanity",0
"that's a bag of worms",0
"I'm outta here",0
"that's a bruh sound effect moment",0
"I'm shaking crying and throwing up",0
"that's a major L on a galactic scale",0
"I'm triggered beyond the understanding of mortals",0
"that's a new level of cringe transcending",0
"I'm dead past the point of being dead",0
"that's a big oof times infinity",0
"I'm traumatized so hard time itself is weeping",0
"that's a red flag that's blood on snow",0
"I'm done with whatever this is",0
"that's a hard pass from all of reality",0
"I'm losing faith in everything",0
"that's a cosmos of worms",0
"I'm officially dead",0
"that's a certified bruh moment",0
"I'm shaking",0
"that's a major L",0
"I'm triggered",0
"that's a new level of cringe",0
"I'm deceased",0
"that's a big oof",0
"I'm traumatized",0
"that's a huge red flag",0
"I'm done",0
"that's a hard pass",0
"I'm losing it",0
"that's a can of worms",0
"I'm out",0
"that's a bruh sound effect",0
"I'm shaking and crying",0
"that's a major L moment",0
"I'm triggered to another dimension",0
"that's a cringe fest",0
"I'm dead and gone",0
"that's a big oof and a half",0
"I'm traumatized for life",0
"that's a red flag alert",0
"I'm done with this world",0
"that's a hard pass from the entire chat",0
"I'm losing my sanity",0
"that's a bag of worms",0
"I'm outta here",0
"that's a bruh sound effect moment",0
"I'm shaking crying and throwing up",0
"that's a major L on a galactic scale",0
"I'm triggered beyond the understanding of mortals",0
"that's a new level of cringe transcending",0
"I'm dead past the point of being dead",0
"that's a big oof times infinity",0
"I'm traumatized so hard time itself is weeping",0
"that's a red flag that's blood on snow",0
"I'm done with whatever this is",0
"that's a hard pass from all of reality",0
"I'm losing faith in everything",0
"that's a cosmos of worms",0
"I'm officially dead",0
"that's a certified bruh moment",0
"I'm shaking",0
"that's a major L",0
"I'm triggered",0
"that's a new level of cringe",0
"I'm deceased",0
"that's a big oof",0
"I'm traumatized",0
"that's a huge red flag",0
"I'm done",0
"that's a hard pass",0
"I'm losing it",0
"that's a can of worms",0
"I'm out",0
"that's a bruh sound effect",0
"I'm shaking and crying",0
"that's a major L moment",0
"I'm triggered to another dimension",0
"that's a cringe fest",0
"I'm dead and gone",0
"that's a big oof and a half",0
"I'm traumatized for life",0
"that's a red flag alert",0
"I'm done with this world",0
"that's a hard pass from the entire chat",0
"I'm losing my sanity",0
"that's a bag of worms",0
"I'm outta here",0
"that's a bruh sound effect moment",0
"I'm shaking crying and throwing up",0
"that's a major L on a galactic scale",0
"I'm triggered beyond the understanding of mortals",0
"that's a new level of cringe transcending",0
"I'm dead past the point of being dead",0
"that's a big oof times infinity",0
"I'm traumatized so hard time itself is weeping",0
"that's a red flag that's blood on snow",0
"I'm done with whatever this is",0
"that's a hard pass from all of reality",0
"I'm losing faith in everything",0
"that's a cosmos of worms",0
"I'm officially dead",0
"that's a certified bruh moment",0
"I'm shaking",0
"that's a major L",0
"I'm triggered",0
"that's a new level of cringe",0
"I'm deceased",0
"that's a big oof",0
"I'm traumatized",0
"that's a huge red flag",0
"I'm done",0
"that's a hard pass",0
"I'm losing it",0
"that's a can of worms",0
"I'm out",0
"that's a bruh sound effect",0
"I'm shaking and crying",0
"that's a major L moment",0
"I'm triggered to another dimension",0
"that's a cringe fest",0
"I'm dead and gone",0
"that's a big oof and a half",0
"I'm traumatized for life",0
"that's a red flag alert",0
"I'm done with this world",0
"that's a hard pass from the entire chat",0
"I'm losing my sanity",0
"that's a bag of worms",0
"I'm outta here",0
"that's a bruh sound effect moment",0
"I'm shaking crying and throwing up",0
"that's a major L on a galactic scale",0
"I'm triggered beyond the understanding of mortals",0
"that's a new level of cringe transcending",0
"I'm dead past the point of being dead",0
"that's a big oof times infinity",0
"I'm traumatized so hard time itself is weeping",0
"that's a red flag that's blood on snow",0
"I'm done with whatever this is",0
"that's a hard pass from all of reality",0
"I'm losing faith in everything",0
"that's a cosmos of worms",0
"I'm officially dead",0
"that's a certified bruh moment",0
"I'm shaking",0
"that's a major L",0
"I'm triggered",0
"that's a new level of cringe",0
"I'm deceased",0
"that's a big oof",0
"I'm traumatized",0
"that's a huge red flag",0
"I'm done",0
"that's a hard pass",0
"I'm losing it",0
"that's a can of worms",0
"I'm out",0
"that's a bruh sound effect",0
"I'm shaking and crying",0
"that's a major L moment",0
"I'm triggered to another dimension",0
"that's a cringe fest",0
"I'm dead and gone",0
"that's a big oof and a half",0
"I'm traumatized for life",0
"that's a red flag alert",0
"I'm done with this world",0
"that's a hard pass from the entire chat",0
"I'm losing my sanity",0
"that's a bag of worms",0
"I'm outta here",0
"that's a bruh sound effect moment",0
"I'm shaking crying and throwing up",0
"that's a major L on a galactic scale",0
"I'm triggered beyond the understanding of mortals",0
"that's a new level of cringe transcending",0
"I'm dead past the point of being dead",0
"that's a big oof times infinity",0
"I'm traumatized so hard time itself is weeping",0
"that's a red flag that's blood on snow",0
"I'm done with whatever this is",0
"that's a hard pass from all of reality",0
"I'm losing faith in everything",0
"that's a cosmos of worms",0
"I'm officially dead",0
"that's a certified bruh moment",0
"LUL that play was PogChamp!",0
"poggers! that was insane",0
"OMEGALUL, that fail was hilarious",0
"KEKW",0
"EZ Clap",0
"FeelsBadMan",0
"PepeHands",0
"monkaS",0
"LULW",0
"PogU",0
"HYPE!",0
"LETS GOOOO!",0
"Wooo!",0
"Clutch!",0
"That was NUTS!",0
"GachiHyper",0
"So close!",0
"RIP",0
"F in chat",0
"FeelsGoodMan",0
"Nice play!",0
"Good job!",0
"Keep it up!",0
"Almost there!",0
"You got this!",0
"Lets get it!",0
"Grind time",0
"HYPE TRAIN!",0
"To the moon!",0
"EZ game",0
"No sweat",0
"Chill stream",0
"Vibing",0
"Relaxing stream",0
"Soothing",0
"Good vibes only",0
"FeelsAmazingMan",0
"BlessRNG",0
"Unlucky",0
"Damn that was close",0
"What a stupid nigger",1
"Fucking retard",1
"kys",1
"Go back to where you came from, you chink",1
"That's gay af",1
"What a stupid bitch",1
"Die you wop",1
"You are dogshit",1
"Trash streamer",1
"Dumb spic",1
"PogChamp lets go!",0
"LUL that was hilarious",0
"FeelsBadMan pepeHands",0
"HYPERS time for some action!",0
"OMEGALUL this game is broken",0
"monkaS I'm scared",0
"ResidentSleeper this is boring",0
"EZ Clap we won",0
"POGGERS new high score!",0
"KEKW that play was nuts",0
"GachiHYPER I'm ready",0
"PepeLaugh he missed",0
"NotLikeThis I can't watch",0
"Clap Clap Clap",0
"FeelsOkayMan",0
"widepeepoHappy",0
"DankGamer",0
"PogU that was insane!",0
"LULW what a fail",0
"monkaW",0
"EZ",0
"YEP",0
"NOIDONTTHINKSO",0
"COPIUM",0
"Sussy Baka",0
"4House",0
"+1",0
"Based",0
"NoCap",0
"FrFr",0
"Sheesh",0
"VIBE",0
"W",0
"Ratio",0
"Sus",0
"mid",0
"Ong",0
"L + Ratio",0
"Ok Boomer",0
"L mans",0
"simp ass nigga",1
"This dude a cuck",1
"What a bunch of retards",1
"That's kinda gay ngl",1
"Go back to your containment zone, faggot",1
"Why are you such a beaner",1
"That's some nigger shit",1
"Damn that's a tranny move",1
"You're such a stupid dyke",1
"She's a dumb hoe",1
"LUL that play was PogChamp",0
"Hey chat what's good?",0
"OMEGALUL that fail",0
"FeelsBadMan missed the shot",0
"HYPE that was an insane play",0
"Gotta go afk brb",0
"PogU New High Score!",0
"EZ Clap",0
"LMAO that was hilarious",0
"KEKW",0
"Following for more content",0
"Just subbed! HYPE",0
"What game are you playing?",0
"That's a really cool setup",0
"What's your favorite anime?",0
"Hey streamer! Nice stream!",0
"Love the music",0
"How long have you been streaming?",0
"PepeHands I missed it",0
"Noice! GGs",0
"This game is intense",0
"Can you play [game name]?",0
"ResidentSleeper",0
"POG",0
"Sheesh that was a close one",0
"Any tips for new players?",0
"That's a pro gamer move",0
"Chat is moving so fast!",0
"This is so entertaining",0
"What are your stream goals?",0
"That was clutch",0
"I enjoy these chill vibes",0
"New emote hype!",0
"Reacting to viewers suggestion",0
"Goodluck on your stream",0
"Wow good move",0
"Clutch play",0
"I can't believe that just happened",0
"That was a nutty play",0
"No shot",0
"This dude a dumbass",1
"This game is for fags",1
"Fuck you and your stream",1
"What a bitch move",1
"Get good you cuck",1
"You're a fucking moron",1
"That's so gay",1
"You're trash at this game",1
"What a fucking loser",1
"Shut up nigger",1
"lmao that play was fire",0
"PogChamp Nice one!",0
"LUL best fail ever",0
"KEKW what was that?",0
"EZ game EZ life",0
"gachiGASM that ending!",0
"FeelsBadMan Lost again",0
"OMEGALUL that was hilarious",0
"PepeHands so close!",0
"monkaS Clutch or Kick?",0
"ResidentSleeper zzzzzzz",0
"HYPE that was insane!",0
"Pog",0
"LULW",0
"FeelsOkayMan",0
"NotLikeThis",0
"4Head",0
"OkayChamp",0
"widepeepoHappy",0
"FeelsDankMan",0
"PepeLaugh",0
"This stream is awesome!",0
"Just chilling and watching",0
"Good vibes only",0
"Having a great time here",0
"Thanks for the stream!",0
"Keep up the great work!",0
"Love the community here",0
"This is my favorite streamer",0
"So glad I found this channel",0
"Much love and support",0
"Great content as always",0
"Enjoying the show!",0
"Keep it up dude!",0
"Positive vibes all around",0
"Love your energy!",0
"Thanks for making my day!",0
"Such a fun and engaging stream",0
"Keep being awesome!",0
"So grateful for this channel",0
"wtf that play",0
"This game is so rigged",1
"That guy is a complete idiot",1
"Are you actually retarded?",1
"What a stupid decision",1
"Get good you noob",1
"Fucking camper",1
"Uninstall the game you suck",1
"You're trash kid",1
"Reported for being a faggot",1
"yo that play was poggers",0
"LUL that fail",0
"FeelsBadMan the team just got wiped",0
"ResidentSleeper Time for bed stream is boring",0
"HYPE that play was insane!",0
"POGCHAMP best game ever",0
"monkaS that jumpscare got me",0
"EZ Clap they never stood a chance",0
"OMEGALUL that was the funniest thing ive ever seen",0
"PepeHands why did they do that?",0
"PogU that play was next level",0
"LULW that's hilarious",0
"FeelsGoodMan finally won a game",0
"KEKW that reaction was priceless",0
"4Head that was obvious",0
"Hey guys what game are we playing?",0
"Sub hype lets go!",0
"New phone who dis?",0
"Any loremasters in chat?",0
"Is this game worth buying?",0
"Anyone know the song playing?",0
"Whats the command for points?",0
"What are the rules of the stream?",0
"Is there a discord server?",0
"When does the stream usually end?",0
"How long have you been streaming?",0
"How do I get mod?",0
"What are you studying?",0
"What are your hobbies?",0
"Do you have any pets?",0
"Where are you from?",0
"Whats your favorite food?",0
"Do you play any other games?",0
"Are you going to play with viewers?",0
"Hows your day going?",0
"Thanks for the stream!",0
"Good luck in your next game!",0
"Have a great day chat!",0
"GG WP",0
"See you next stream!",0
"Simp Alert!",1
"That's kinda gay ngl",1
"what a bunch of cucks",1
"This game is for retards",1
"Stfu you dumb nigger",1
"Someone ban this fag",1
"Go back to your country you beaner",1
"You're such a jew",1
"kys you worthless piece of shit",1
"What a worthless tranny",1
"yo that play was poggers!",0
"LUL that fail",0
"FeelsBadMan",0
"KEKW",0
"EZ Clap",0
"That was hype!",0
"PogChamp",0
"monkaS",0
"OMEGALUL",0
"RIP",0
"F",0
"NotLikeThis",0
"ResidentSleeper",0
"FeelsGoodMan",0
"POG",0
"HYPE!",0
"Clutch!",0
"WutFace",0
"Kappa",0
"4Head",0
"LMAO",0
"lol",0
"WTF",0
"gg",0
"wp",0
"noice",0
"first",0
"clip it!",0
"raid time",0
"sub hype!",0
"!lurk",0
"!discord",0
"!followage",0
"!uptime",0
"dank memes",0
"this stream is lit",0
"chat is dead",0
"lagging FeelsBadMan",0
"mods asleep post []",0
"farming points",0
"this game is trash",0
"this game is fucking trash",1
"what a stupid bitch",1
"kys",1
"ez noob",1
"fucking retard",1
"go die in a hole",1
"shut the fuck up nigger",1
"you're a fucking faggot",1
"trash ass streamer",1
"get good you fucking idiot",1
"LULW",0
"PogChamp",0
"FeelsGoodMan",0
"OMEGALUL",0
"EZ Clap",0
"KEKW",0
"peepoClap",0
"monkaS",0
"Pog",0
"GachiHYPER",0
"Yankees win! POGGERS",0
"LETS GOOOO!",0
"HYPE!",0
"poggers in chat",0
"EZ",0
"No shot!",0
"Clueless",0
"That was insane!",0
"GigaChad",0
"Any Truers?",0
"copium",0
"Based take",0
"W mans",0
"L take",0
"W",0
"L",0
"NPC take",0
"Sheeesh",0
"Susge",0
"Bruh",0
"Frfr",0
"Ong",0
"no cap",0
"FeelsStrongMan",0
"Dats sus",0
"Aight bet",0
"LMAO",0
"peepoPog",0
"PogU",0
"Bussin",0
"he is dogshit",1
"what a useless niqqa",1
"Go back to the kitchen bitch",1
"stfu dumbass",1
"fucking idiot",1
"you're trash kid",1
"that was gay",1
"wtf retard",1
"kill yourself",1
"this stream is ass",1
"LUL Sitting here watching forsenCD",0
"PogChamp New sub alert!",0
"FeelsOkayMan Just chillin' with the chat",0
"Hey chat! What games are we feeling today?",0
"LULW That play was insane!",0
"OMEGALUL That fail was even better",0
"PepeLaugh They actually thought that would work",0
"FeelsBadMan Lost again",0
"EZ Clap Next game",0
"monkaS That scared me!",0
"HYPERS Let's GOOOOO!",0
"BlessRNG Need some luck",0
"POGGERS This is hype!",0
"ResidentSleeper So boring",0
"widepeepoHappy So happy to be here!",0
"KEKW That's hilarious",0
"OkayChamp Sounds good",0
"forsenCD I see you",0
"Pepega What was that?",0
"FeelsGoodMan Enjoying the stream",0
"DonoWall Incoming!",0
"Clip it!",0
"PogU That play was nutty!",0
"NotLikeThis Can't watch",0
"cmonBruh What was that call?",0
"OMEGALULOLOL",0
"PepeHands Why?",0
"EZ Clap",0
"LUL ",0
"Pepega Clap",0
"OkayChamp Good one",0
"PogChampion",0
"PogYou That was Pog",0
"FeelsOkayMan",0
"LULW",0
"monkaHmm",0
"EZ Clap new record",0
"POGGERS lets go",0
"widepeepoHappy",0
"LOL he got banned",0
"simp alert",1
"That's kinda gay bro",1
"WTF is that retard doing?",1
"That dude's a total cuck",1
"What a bunch of faggots",1
"That's so ghetto",1
"He's such a beta",1
"Go back to your own country you dumb spic",1
"Why are you such a tranny",1
"Get a life you incel",1
"PogChamp lets go!",0
"LULW good one",0
"FeelsOkayMan",0
"OMEGALUL that's hilarious",0
"EZ Clap",0
"poggers",0
"KEKW",0
"monkaS",0
"PepeLaugh",0
"HYPE!",0
"LETS GOOO",0
"EZ",0
"NotLikeThis",0
"FeelsBadMan",0
"PepeHands",0
"ResidentSleeper",0
"This is so hype!",0
"Clap",0
"WutFace",0
"5Head",0
"widepeepoHappy",0
"OkayChamp",0
"DankHug",0
"Hey chat!",0
"What's up?",0
"Good vibes only",0
"Keep it positive!",0
"Let's have fun!",0
"GGs only",0
"Nice play!",0
"Great job!",0
"Keep up the good work!",0
"Love the stream!",0
"So entertaining!",0
"Thanks for the stream!",0
"Best streamer ever!",0
"Much appreciated!",0
"You're awesome!",0
"So glad I found this stream!",0
"This community is great!",0
"Shut your trap you stupid idiot",1
"What a fucking loser",1
"Go kill yourself",1
"You're a piece of shit",1
"Are you retarded?",1
"Stfu you nigger",1
"What a dumbass",1
"You're so cringe",1
"kys",1
"fucking bitch",1
"PogChamp lets go!",0
"LUL that was hilarious",0
"FeelsBadMan missed the play",0
"OMEGALUL what was that",0
"EZ Clap",0
"poggers!",0
"KEKW",0
"monkaS",0
"PepeHands",0
"HYPERS",0
"that's what she said",0
"BRUH",0
"lol nice",0
"first!",0
"RIP",0
"lagging so hard",0
"can't see anything",0
"what a play!",0
"no way!",0
"WTF!",0
"so close!",0
"gg wp",0
"ez game",0
"he's cracked",0
"sheesh",0
"farming simulator is amazing",0
"I love this game",0
"chat is so fast",0
"can anyone see this?",0
"hello chat",0
"where are you from?",0
"how old are you?",0
"what do you do?",0
"who is your favorite streamer?",0
"what games do you play?",0
"I'm new here",0
"hi everyone",0
"lets get this bread",0
"yessir",0
"peepoClap",0
"you are a fucking idiot",1
"go kill yourself",1
"what a stupid bitch",1
"fucking retard",1
"kys you noob",1
"you suck ass",1
"get cancer and die",1
"hope you get run over by a bus",1
"ugly ass mf",1
"fucking cocksucker",1
"PogChamp HYPE!",0
"LULW that was hilarious",0
"FeelsBadMan lost again",0
"KEKW what a play",0
"EZ Clap",0
"Gotta go brb",0
"PepeHands so close",0
"Nice one!",0
"Following!",0
"That's what she said",0
"xD so funny",0
"monkaS scary",0
"Poggers!",0
"GGEZ",0
"OMEGALUL",0
"HYPE TRAIN!",0
"PepeLaugh",0
"Good luck!",0
"WTFF",0
"So true",0
"Lets go!",0
"ResidentSleeper",0
"You got this!",0
"FeelsGoodMan",0
"HYPE!",0
"Keep it up!",0
"BlessRNG",0
"NotLikeThis",0
"POG",0
"Sheesh",0
"Noice!",0
"PogU",0
"EZ",0
"rip",0
"WutFace",0
"Clap",0
"LMAO",0
"lol",0
"GG",0
"Yikes",0
"shut your yap you dumbass",1
"fuck you idiot",1
"what a stupid noob",1
"you're a fucking moron",1
"Get cancer and die",1
"you're so bad go kys",1
"fucking retard",1
"go suck a dick",1
"ez bot",1
"stfu you bitch",1
"PogChamp HYPE!",0
"LULW TRUE",0
"OMEGALUL bro",0
"PepeHands FeelsBadMan",0
"KEKW good one",0
"monkaS scary",0
"EZ Clap",0
"GG WP",0
"NotLikeThis",0
"FeelsGoodMan",0
"ResidentSleeper",0
"POGGERS",0
"clip it!",0
"rip bozo",0
"copium",0
"hopium",0
"based",0
"sus",0
"no cap",0
"fr fr",0
"on god",0
"slay",0
"bet",0
"sheesh",0
"pog",0
"bruh",0
"lol",0
"lmao",0
"rofl",0
"wtf",0
"idk",0
"imo",0
"tbh",0
"afaik",0
"omg",0
"gg",0
"wp",0
"ty",0
"np",0
"gl",0
"what a fucking idiot",1
"ur a fucking retard",1
"go kill yourself",1
"kys",1
"shit game",1
"ez game trash team",1
"fucking noob",1
"dumb bitch",1
"ur so bad lol",1
"stfu nigger",1
"PogChamp GG",0
"LUL that was close",0
"OMEGALUL WTF was that",0
"EZ Clap",0
"FeelsBadMan",0
"HYPE HYPE HYPE",0
"KEKW",0
"PepeHands",0
"monkaS",0
"ResidentSleeper",0
"poggers",0
"clip it!",0
"lagging so hard",0
"this game is rigged",0
"noob teammates",0
"he's cracked",0
"sheesh",0
"farming simulator is intense",0
"nice play!",0
"good job!",0
"lol",0
"rip bozo",0
"that was insane",0
"big plays",0
"omegalul",0
"so close",0
"bronze lobby",0
"carry me pls",0
"ez win",0
"what a save!",0
"chat is dead",0
"hello chat",0
"anyone here?",0
"how old are you?",0
"where are you from?",0
"what games do you play?",0
"whats your favorite food?",0
"I love your streams",0
"Keep up the great work",0
"so funny",0
"shut your mouth you little bitch",1
"go kys",1
"you're so garbage",1
"get good you stupid idiot",1
"what a fucking loser",1
"i hope you stub your toe",1
"kill yourself",1
"fucking dumbass",1
"you suck so much",1
"shit player",1
"PogChamp HYPE!",0
"LULW that was hilarious",0
"FeelsGoodMan",0
"Gotta go, cya later!",0
"KEKW",0
"That play was insane!",0
"EZ Clap",0
"HYPE TRAIN",0
"OMEGALUL",0
"He's cracked!",0
"farming andies in chat",0
"Pog",0
"Nice one!",0
"Pepega",0
"He's so lucky",0
"ResidentSleeper",0
"lag",0
"WTF was that?",0
"monkaS",0
"Lets go!",0
"Sheesh",0
"he needs to stop feeding",0
"boosted animal",1
"LMAO",0
"RIP BOZO",0
"he is trash",1
"noob",1
"bruh",0
"this game is so trash!",0
"Get carried",0
"this player is so bad",1
"LOL",0
"GG",0
"Why are you so bad?",1
"no cap",0
"you suck bro",1
"this game is rigged",0
"NPC farming simulator",0
"report him",0
"dogshit player",1
"smh my head",0
"ez",0
"yikes",0
"that was pretty sus",0
"copege",0
"Washed",1
"this game is a joke",0
"stream sniping fr",0
"dudes legit boosted",1
"chill bro",0
"big thrower",1
"PogChamp! That play was insane!",0
"LUL he whiffed it!",0
"EZ Clap",0
"OMEGALUL",0
"FeelsBadMan",0
"PepeHands",0
"monkaS",0
"KEKW",0
"Pog",0
"PogU",0
"HYPE!",0
"Let's goooo!",0
"Clutch!",0
"Nice one!",0
"GGEZ",0
"Good game!",0
"WP",0
"Well played!",0
"That was close!",0
"Lagging so hard rn",0
"My internet is trash",0
"He's cracked!",0
"Sheesh",0
"No cap",0
"Fr fr",0
"On god",0
"Bet",0
"Sus",0
"Cap",0
"LMAO",0
"LOL",0
"ROFL",0
"BRB",0
"AFK",0
"GG",0
"PepeLaugh",0
"TriHard",0
"ResidentSleeper",0
"FeelsGoodMan",0
"cmonBruh",0
"What a stupid idiot",1
"kys",1
"What a bitch",1
"Go die in a hole",1
"You are a disgrace",1
"That's actually garbage",1
"Are you actually mentally challenged?",1
"Stupid ass",1
"What a fucking joke",1
"Fucking retard",1
"PogChamp HYPE!",0
"LULW",0
"That play was insane!",0
"KEKW",0
"EZ Clap",0
"FeelsGoodMan",0
"OMEGALUL",0
"RIP",0
"poggers",0
"monkaS",0
"PepeHands",0
"That's what she said",0
"Nice one!",0
"FailFish",0
"So close!",0
"He almost had it",0
"Losing streak Sadge",0
"Good luck next round!",0
"ResidentSleeper",0
"I'm dead LMAO",0
"Vibing to the music",0
"Sub hype!",0
"Thanks for the follow!",0
"What game are they playing?",0
"HYPE TRAIN!",0
"Let's gooooo!",0
"Clutch!",0
"Noice!",0
"Unlucky",0
"GG WP",0
"Sheesh",0
"That's wild",0
"Big brain play",0
"He carried",0
"She carried",0
"They are cracked",0
"Pop off!",0
"Get rekt!",0
"W",0
"L",0
"What a stupid idiot",1
"Go kys",1
"You're trash uninstall",1
"Fucking noob",1
"What a bitch",1
"Fucking loser",1
"Suck my dick",1
"You're so bad",1
"You are the worst",1
"Stfu",1
"PogChamp lets go!",0
"LULW good one",0
"That play was actually insane",0
"PepeHands so close",0
"EZ Clap",0
"OMEGALUL what was that",0
"Hype! Hype! Hype!",0
"GachiHyper",0
"FeelsBadMan",0
"KEKW",0
"monkaS",0
"Pog",0
"NotLikeThis",0
"Copium",0
"Sheesh",0
"No shot!",0
"WutFace",0
"This is actually fire",0
"LMAO",0
"RIP",0
"FeelsOkayMan",0
"Clueless",0
"Susge",0
"Vibing to the music",0
"PepeLaugh",0
"PogU",0
"Nice one!",0
"He carried",0
"So lucky",0
"Aight bet",0
"That's cap",0
"Bruh",0
"Fr fr",0
"Based",0
"Simp",0
"Yeet",0
"Lit",0
"Slay",0
"OK",0
"GG",0
"shut your whore mouth",1
"youre a goddamn idiot",1
"fuck you and your family",1
"what a stupid nigger",1
"cunt",1
"go die in a hole",1
"ur trash",1
"youre so fucking bad",1
"youre a moron",1
"get cancer",1
"PogChamp! That was an amazing play!",0
"LUL that fail was hilarious",0
"OMEGALUL so bad",0
"EZ Clap",0
"FeelsBadMan",0
"PepeHands",0
"monkaS",0
"KEKW",0
"PogU",0
"HYPE!",0
"LETS GOOO!",0
"Clutch!",0
"That was insane!",0
"Good job!",0
"Nice one!",0
"GG",0
"WP",0
"Noice",0
"You got this!",0
"Keep it up!",0
"Focus!",0
"Lets win this!",0
"Almost there!",0
"So close!",0
"Unlucky",0
"FeelsBadMan",0
"FeelsGoodMan",0
"Poggers",0
"HYPE TRAIN!",0
"CHOO CHOO!",0
"BlessRNG",0
"Prayge",0
"RIP",0
"F in chat",0
"Unfortunate",0
"That was a tough one",0
"Try again!",0
"You can do it!",0
"Believe!",0
"What a freaking idiot",1
"Stfu noob",1
"Uninstall the game",1
"You suck so bad",1
"Get good trash",1
"Are you braindead?",1
"Go kill yourself",1
"Worst player ever",1
"Fucking camper",1
"EZ report",1
"PogChamp lets go!",0
"LUL that was hilarious",0
"OMEGALUL CLUTCH",0
"ez game ez life",0
"poggers!",0
"rip bozo",0
"pepeLaugh",0
"FeelsBadMan",0
"monkaS",0
"HYPE HYPE HYPE",0
"GachiHYPER",0
"KEKW",0
"NotLikeThis",0
"forsenCD",0
"FeelsOkayMan",0
"widepeepoHappy",0
"ResidentSleeper",0
"Clap",0
"OkayChamp",0
"EZ Clap",0
"YEP",0
"NOPE",0
"catJAM",0
"BabyRage",0
"DansGame",0
"TriHard 7",0
"LMAO that play",0
"Sheesh",0
"That was clean",0
"Good one!",0
"Vibing to the music",0
"Lets get it!",0
"So close!",0
"Unlucky",0
"WutFace",0
"He's cracked",0
"No way!",0
"HUGE",0
"This is intense",0
"What a save!",0
"you are a stupid moron",1
"Get rekt you noob",1
"What a dumbass play",1
"Go kys",1
"Shut your trap you idiot",1
"Hope you choke and die",1
"Fucking piece of trash",1
"You're so bad",1
"Cunt",1
"What a loser",1
"LUL that was close",0
"PogChamp GG",0
"EZ Clap",0
"OMEGALUL",0
"FeelsBadMan",0
"monkaS",0
"KEKW",0
"PepeLaugh",0
"Pog",0
"HYPE",0
"LETS GO",0
"Nice play!",0
"That was sick",0
"Good one",0
"LOL",0
"rip",0
"FeelsGoodMan",0
"ResidentSleeper",0
"lagging so hard",0
"wtf is this",0
"bruh moment",0
"sheesh",0
"no cap",0
"fr fr",0
"sus",0
"on god",0
"poggers",0
"based",0
"yeet",0
"stan",0
"GO AGANE",0
"clip it!",0
"Save it!",0
"W",0
"L",0
"Big brain play",0
"No shot!",0
"Actually cracked",0
"he's him",0
"That was nasty",0
"fucking idiot",1
"cunt",1
"kys",1
"die trash",1
"you're dogshit",1
"ez baby",1
"go back to the lobby",1
"what a noob",1
"absolute garbage",1
"uninstall",1
"LUL that was close",0
"pogchamp new high score!",0
"OMEGALUL so bad",0
"FeelsOkayMan",0
"peepoClap",0
"that play was kinda sus",0
"ez game ez life",0
"nice one dude!",0
"lagging hard rn",0
"FeelsBadMan rip",0
"sheesh that was clean",0
"massive W",0
"no shot he just did that",0
"gonna go grab food brb",0
"anyone know the song?",0
"this game is actually fun",0
"hype hype hype",0
"that's what she said",0
"bruh moment",0
"hello chat!",0
"ggwp everyone",0
"lets gooooo",0
"lol what was that",0
"big brain move",0
"he needs to chill",0
"imma head out",0
"ez clap",0
"that was intense",0
"I'm so confused",0
"he's cracked",0
"no way dude",0
"this is wild",0
"peepoHappy",0
"i'm dead LMAO",0
"okay that was sick",0
"monkaS",0
"poggers",0
"F in chat",0
"big oof",0
"holy moly",0
"stfu n word",1
"what a freaking idiot",1
"kys you noob",1
"go back to where you belong",1
"you're trash kid",1
"get a life you loser",1
"are you always this dumb",1
"that's actually so gay",1
"hope you stub your toe everyday",1
"shut your mouth you scum",1
"PogChamp LETS GOOO!",0
"HYPE HYPE HYPE",0
"EZ Clap",0
"FeelsGoodMan",0
"OMEGALUL",0
"PepeHands",0
"monkaS",0
"KEKW",0
"LULW",0
"PogU",0
"Nice play!",0
"Good one!",0
"That was amazing!",0
"So close!",0
"You got this!",0
"Keep it up!",0
"Lets go champ!",0
"Unlucky",0
"FeelsBadMan",0
"RIP",0
"No problem",0
"All good",0
"Keep trying!",0
"You can do it!",0
"Almost there!",0
"Chill guys",0
"Relax",0
"No need to rage",0
"Its just a game",0
"Have fun!",0
"Lets enjoy the stream",0
"So funny",0
"LMAO",0
"ROFL",0
"LMFAO",0
"XD",0
"Haha",0
"Hehe",0
"That's wild",0
"So true",0
"What a stupid idiot",1
