message,label
actually sorry for asking that was weird,0
damn the plot on this game,0
ozy when are you dying again? will you even make it till monday?,1
hes a fed,1
ice,0
stripper,0
@ozyfallz so does risen plan to raid with this addon or you guys just doing to make leveling fun again,0
i mean neir was also a gooner game but was fantastic,1
gsa?,0
he works for ice,0
male online entertainer,0
1 oh shit!,0
007,0
or a streamer,0
mcdonalds?,0
geo?,0
illigal immigrant,1
dha,0
honey pig let's goooo,0
i work as a president in europe,0
kaak,0
ice lfg,0
hes clearly an assassin,0
lolol,0
he sells ice,0
fed suss,1
kfc,0
bro is a ice dawg fo sure,0
he is a korean spy,1
nickelodeon,0
bartender in dc! nova born and raised,0
the bots,0
nobody is looking for you kekw,0
faith,0
faint,0
fanta,0
fatty,1
punga smack hin,1
remember,0
famous,0
fault,0
factor,0
fails,0
face,0
fans,0
fa***,1
faces,0
refable,0
herehego,0
fainted,0
ome32,0
farts,0
derr we go,0
nahhh lazer feel hot rn,0
smack him lazarrrr,0
favor,0
herehego 󠀀,0
faker,0
fathe,0
@silky,0
lazer run in his mouth,1
rakai,0
silkydance3 silkydance3,0
fancy,0
holon,0
falls,0
fames,0
fast,0
yesssss,0
ake,0
fatal,0
falty,0
silkydance3 silkydance3 silkydance3 silkydance3 silkydance3,0
faul;t\,0
tault,0
fault ͏,0
fauxs,0
damnnnnnnnnnnnnnnnnnn,0
family,0
faults,0
nigga ssid family😂😂😂😂😂,1
faulty,0
buuh,0
yooo,0
wtfffff,1
ewwwwwwwwwwww,1
what the fuck,1
whattt,0
red,0
pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint pridepaint,0
lol wtf,1
naaaah,0
we need eye contact,0
....,0
whattt ͏,0
ayoooo,0
what happend to lacy?,0
ayoo,0
eww ͏,1
ayo ͏,0
oh nah,0
ewwwwwwwwwwwwwwww,1
yooooooooo,0
yoooo,0
u fuckin that shit up,1
??? ͏,0
the fuck,1
wtffff,1
yeah this is fucking insane,1
wow,0
wtf bra,1
what the f***,1
..,0
broooooooooo,0
lollll,0
wtffffffffffff,1
ayooooo,0
oh fuck no,1
grown men btw,0
aye fucking yo,1
ayooo,0
yooooooooooooo,0
wtf whattt,1
uhhhhhh,0
is this,0
........,0
wtf goijg on,1
yo ybg lmfao,0
lo lo,0
ewwwww,1
me next please,0
meta bro meta bro,0
the magnets live rent free in his head now,0
theres a limit. invincible ghost are gonna come at some point.,0
i just discord streamed a movie on netflix with my boys but they fell asleep lol,0
oh dear the broke the loop,0
contentcheck,0
the magnets cant hurt you schizo,1
action sumcreeper ✧ resub hype! (ﾉ◕ヮ◕)ﾉ sumbuhblam gam3rdave stayed on the 1g squad!! sum1g sumlove sum1g,0
let him talk sum,0
too zooted,0
@bowlbaphett happens lol,0
are the magnets in the room right now,0
blindge,0
thatscrazy rng pixel slop games,0
@sliime25 waitingjam for darkerhands ragey streams lol,0
thatscrazy,0
"@el__gato___ thank you, ive had way to many of em",0
summiting,0
wayne,0
shroud had a frozen pink screen,0
sumwut,0
action sumup ✧ resub hype! (ﾉ◕ヮ◕)ﾉ sumbuhblam siv25 stayed on the 1g squad!! sum1g sumlove sum1g,0
have you seen moonmoon?  hes the master,0
sumlel,0
completely different game at that point,0
dexecutioner,0
dark and darker,0
lo yea it is,0
people enjoy it lul,0
"yeah, dev should have a toggle visibilty on weapons, so that we can toggle the visibilty off and just see loot pop when it get ridiculous",0
grandpa talking about games lul,0
@honeypackrobb huh .... share sum....,0
it gave me a headache,0
"oh no, summit on a rant again? kekl",0
ahhahahha,0
old man yells at cloud,0
megalsdbonk,0
lol forrela,0
iminimdance sumy iminimdance,0
and shroud is absolutely loving it,0
there should be an option to lower the opacity of your own projectiles just like in other games.,0
sound like my grandpa did @summit1g,0
epilepsy test rig,0
sharks with laser beams,0
my phone has been stuck at 80% charge for like an hour while being plugged in lol,0
looks like overwwtch final . lol,0
@el__gato___ of course! i got you a whole box,0
all these robots,0
uuh w mans,0
you still wana play it though dont you,0
"you have blue protocol coming on oct 9 , also ragnarok online latam is popping off 8k+ online on main server :eyes @summit1g",0
monkeyspin,0
kokwave,0
clanker made game,0
kevin fueling it lol,0
it’s a fun fuck around game,0
i saw people complaining about balance in the steam reviews a lot,0
o shit i gotta play this game what we shitting on now,0
sipping,0
i mean it took him 100's of hrs to get there shrug,0
lets settle this,0
kaitiachuhu banana,0
kittyjam,0
follow summit on twitter @ https://www.twitter.com/summit1g,0
ya on soulstone survivors and others you can hide the abilities,0
vampire survivors is better visually,0
watchingstream,0
that's because of size tome,0
huge fall pc sale now live at https://starforgepc.com/summit1gsf #ad,0
sword,0
hah,0
katana,0
"you were aura type build, not melee",0
@塔科_王牌 yea the dev of megabonk needs to add that asap,0
ice cube,0
bow,0
katana and dex,0
axe bow katana and execujtioner sword,0
thatscrazy \,0
bow axe d sword,0
you need the hour glass,0
swegwtf swegwtf swegwtf,0
last fight one guy bit the other guy,0
did he fight already,0
i just hop on,0
hop on for the vibes,0
@pressureav3 no,0
who warms up addierip,0
the vibe,0
keystichns,0
these bot lobbies,0
swegsmirk swegsmirk,0
hop on for the “vibrational energy”,0
im a casual sweat lol,0
dante coming up,0
they use to stay watching joewo movement videos snorting gfuel,0
west coast freeeeee,0
plus ppl be playing for years too,0
when does the game come out?,0
finish18rocktfon,0
swagg mega zooted,0
dante fights next,0
yo kris no nuke counter this time ?,0
if u get game pass can u play beta rn?,0
yeah i've been playing cod since waw,0
sweglove sweglove sweglove,0
@godz00z yes,0
last fight boxer got bite in the nipple by the other one,0
read u like a book,0
guten morgen. wie lange streamst du heute schon. ich habe in der zwischenzeit geschlafen und als ich in bett gegangen bin warst du schon am streamen und als ich grade aufgestanden bin bist du immer noch am streamen. best regards from austria,0
keystichns keystichns keystichns,0
nah facts,0
this nigga too fried he yapping,1
@snake_king2015 xxddd,0
haha i got yall on the loud speaker in the studio,0
swegfein,0
jsmoot1fazenukee,0
finish18ayyyyyyy,0
he fights next after this one,0
!specs,0
"gaming pc: 5090, ryzen 7 9800x3d, asrock x870e nova, g.skill 32gb ddr5 cl30 6000mhz ram, 1200w platinum power supply | streaming pc: 5070ti, ryzen 9 7950x, asus tuf gaming x870e, 48gb ddr5 6000mhz ram, 2tb ssd, 850watt gold psu",0
finish18sloberip,1
finish18sloberip finish18sloberip finish18sloberip finish18sloberip finish18sloberip finish18sloberip finish18sloberip finish18sloberip finish18sloberip finish18sloberip finish18sloberip finish18sloberip,1
norse,0
viking,0
yea norse lmaooo,0
dayum,0
fk yeah,1
dante fight after this one. buddy got his nipple bit,0
finish18sloberip finish18sloberip finish18sloberip finish18sloberip finish18sloberip finish18sloberip finish18sloberip finish18sloberip finish18sloberip finish18sloberip finish18sloberip finish18sloberip finish18sloberip finish18sloberip finish18sloberip finish18sloberip,1
this game is asssssssssssssssssssssssss,1
call of duty : black ops 7 drops are enabled! starting 9/30 9am pst earn rewards by watching the stream for 60 minutes. more info including how to enable your account to receive them here https://www.twitch.tv/drops/inventory:,0
another kita w,0
when you over think and you think about different perspectives,0
damn bro u still on holy,0
she’ knows ball!!,0
he did 😭,0
because if u gonna feel it u gonna feel it because u felt it??,0
this shit sucks so bad,1
make sure to drop a follow and turn on notifications to get notified when i go live!,0
kris why you not on kai stream yet,0
let em cook,0
man what kind,0
we need you on there with the nuke squad,0
yns,0
https://streamlabs.com/swagg1/tip all donations are appreciated! you get a 6 piece nugget if you do :),0
sucks ass cause no one givin out no damn codes,1
shit looks like a scrim,1
man what kinda blunt this man hit,0
very bad game battlefield is 8000 times better,1
bro frrrrieeeeeddddd,0
bruh fried,0
"code ""swagg"" at checkout for a discount on youngla's website! https://www.youngla.com",0
haha i got yall on the loud speaker in the studio😂,0
what’s the best gun?,0
yall smoked that shit that smokey smoked on friday 🤣🤣🤣🤣,0
@tbone000777 ongod lmao,0
huge opportunity to get paid to clip short form content for me! all platforms allowed! join here for more info: https://discord.gg/dpmkhetpks,0
@odeartwun lul,0
does the drops give u early access?,0
when i started playing with my friends years back i literally couldn't get on their level. mind you these were school kids just playing,0
i think sbmm is just too high for a beta rn,0
he’s next,0
why they playing so aggressive type shit,0
i wont be on black ops 7 ima pass on cod this year until mw comes out,0
bo6 had better movement,0
he was co main event,0
i fear dropshotting is meta again,0
1 more,0
i feel like everyone on the beta is passionate,0
kris got me laughing so hard,0
dropshotting always been a thang,0
sprinkle ramen packet,0
ketchup and mustard,0
bacon is salt,0
bacon bits for sure,0
add the ramen flavoring,0
keem mrkeem7 peepoblushglizzy,0
kimchi,0
yesssssss,0
sodium overdose with packet too lul,0
@meesterkeem hello,0
it is,0
erm no,0
headache dog,0
ramen packet,0
sremeslick,0
dont salt the poor guys salt,0
harambe we miss u,0
"add some sweet, cranberries",0
soy sauce mixed with salt,0
sprinkle the ramen packet,0
caviar,0
peanut butter salty,0
got like 6 ingredients lol,0
mrkeemsup keem,0
cavier!,0
candy often has a lot of salt as well,0
extra salt,0
o7 rip hot dog enjoyer,0
ramen packet is like 5000mgs or sodium,0
ramen packet twitchconhype twitchconhype twitchconhype,0
anche gli orei ammoniacati dentro si,0
make sure he gets a drink,0
erm,0
more salt,0
cheeze is salty exemnod especially the cottage cheese,0
opening stuff with those nails?,0
caviar hasnt been added to the dog he missed it em,0
ask if can he eat pork!!,0
pokemon,0
bacon’s,0
lmfao slippery gloves vs long nails,0
69 chat dogs sold incoming yep,0
soy sauce or kimchi,0
feelsdankman perfect,0
cuisine,0
salty dog looks good,0
keem pull up grab a glizzy,0
mrkeembrows mrkeembrows mrkeembrows,0
"ramen is like 2,000 mg sodium nodders",0
finally called them bits and not bites,0
mhm that's great,0
and some water too,0
oooo real mily,0
agahi hey there,0
hii,0
salt dog,0
agahi,0
bacon and caviar cinema,0
quello è un panino misero ahah,0
@brian_thai hi,0
danwave,0
salt the salt dog on top,0
heyguys heyguys heyguys heyguys heyguys heyguys heyguys heyguys heyguys heyguys heyguys heyguys heyguys heyguys heyguys heyguys heyguys heyguys heyguys heyguys heyguys heyguys heyguys,0
spam a lot,0
trip to the er dog,0
wasabi wasabi,0
oooo real caviar,0
exemclap exemclap exemclap exemclap,0
big dog,0
exemegalul exemegalul exemegalul exemegalul,0
tasty salt dog,0
truffle oil,0
i get you,0
??????????,0
...butthenameislongersoyoucantspamit,0
you are the last person to speak on combat,0
jesus hes fkn tard like he speaks,1
!nosepyramid,0
xqcn,0
xqcn xqcn,0
"""""""""""""""""""""""""""""mixed""""""""""""""""""""""""""""",0
xqcn xqcn xqcn,0
rage baiting for a clip pffttt,1
ragebait  ͏,1
u are waffling,0
qc stop virtue signaling @xqc,0
???????????,0
stop being a smartass you know what they talking about,0
clappi,0
xqc and fight talk lol,0
"its ""mma"" its ""mma"" its ""mma"" its ""mma""",0
you dont know wrestling stfu,1
"""xqc"" boxing expert",0
clap,0
peperg,0
you are just talking fr,0
yappin stop talking,0
khabib connar ez,0
skeleton take nahh,0
frfr,0
the mma pros just told you...,0
lmao this guy,0
shush,0
cockout,1
allhamdullilah,0
ww pully,0
xqclook did you know you get a free subscription when you link your amazon prime account with twitch? you can sub to the juicer for free and spam emotes all day! xqcl xqcjuice xqcrage - https://gaming.amazon.com,0
on average mma fighters have more sportsmanship where is your iq cucklord,1
widespeedlemon  ͏,0
you are just yapping,0
clap clap,0
ragebait 10/10 ragebait 10/10,0
chat did zach go yet????,0
ww fightingwind2,0
https://www.twitch.tv/xqc/clip/fantasticsuavejamdoggo-io4uysvi3kwlz3t8,0
name 1 non sportsmanship athlete,0
ez clap,0
won by knockout in round 4 out of 3,0
u dont leave your house lol,0
just stop buddy,0
ragebait 10/10,0
sez u,0
prayge,0
mashallah,0
!#showemote ragebait,0
ww expert xqc,0
thankegg,0
that was sick,0
bro his knuckles are taped like crazy,0
haram,0
ur fkn stupid,1
actually,0
flat out not true,0
ww fight,0
god bless you,0
ome5,0
w gilly,0
holy ugly,1
get away tubby,1
ww gilly cam,0
whale,1
gilly clean lense,0
swear i saw his left eye move independently,0
pre adapt jeff hardy fit,0
sub me yall,0
no one asks fatass,1
get fatass off the screen,1
w gilly best cameraman,0
lacy is grimace,0
faze royale rumble pt.2,0
faze faze faze faze,0
instagram with the 5,0
bet,0
no drew please,0
how much addy lacy on?,0
gilly segment ww,0
faze x wwe,0
ingest hopper,0
press da button,0
meeeee please gift,0
towel cam,0
omgbruh,0
here we go,0
lacy is on this ingest,0
uncle faze binky,0
i think so too,0
yall did they eat the cupcake yet??????,0
ingest hopping l alien,0
give me a sub,0
oh shit,1
ewwww,1
jason the ingest hopper,0
eewww,1
ed,0
32.5k,0
retire the towel ͏,0
clean lense gilly,0
@th3bighabibi no after next seg,0
jason is on adapts room,0
holy jumpscare,0
faze faze faze faze faze,0
omefaded,0
w 32500,0
lmfaoooooo,0
w ybg,0
w night guy,0
no wayyyyyy,0
get on somewhere bro,0
bros baked,0
ddg chat soft n followers,0
ben ignore the chat,0
views up,0
mama just ignore them,0
ben u call em and put them on the phone when someone threatens to put hands on you whatchu gone say,0
he used to disrespecting his friends so it’s not deep to him,0
ddg mad insecure💯,0
ben kno ddg wrong he won’t say it on stream,0
his chat all lil kids don’t trip gang,0
genz the sensitive generation,0
"they just on his dick bro, dont even entertain that shit",1
he so childish bro,1
ben is literally a comedian,0
mods sum bitches,1
ddg think he funny ? bro genuinely corny,1
ddg is deeply insecure he only wants yes men around him,1
sad case bro should’ve never came threw cause everybody know yall be joking big time even when mad ! you and your brother done argued and he took your car !!! never came to the internet yall niggassss was together the next dayyy !!!!! he was never supposed to hop on with the team fauckkkkkk that niggaaaaa !!,1
fuck the haters ben they always gonna try to manipulate some shit,1
w cinco,0
soft ass chat,1
what’s the difference between trolling and joking,0
ddg chat corny as him,1
w reggie,0
kidnap dub or ddg put em in the boot,1
i think its about the girls man lala an shit tbh its not just cuz he wana talk down to him cuz insecure 100 p an its not opinion its a guess based on the mind,0
yall crybabies w ben,0
cinco hatefarming on stream when niggas quiet.. thats the corny part,1
react instead of reading comments,0
chat when two of your friends fight - you let them handle it - unless they call you as mediator let them settle their differnces,0
ralpherz ralpherz ralpherz ralpherz ralpherz ralpherz ralpherz ralpherz,0
@damesmash i pray that you fail,1
mmmmm,0
i don’t buy that grills shi,0
ddg a lame nigga,1
w ben,0
deg sold his soul,1
stfu,1
llllllllllll ddg,0
😭😭😭😭😭❗️,0
ddg childisg,0
turn tts off,0
ben been over ddg tbh. he be looking irritated lol,0
benn pin tts !!!!!,0
ben bro don’t even read those comments.. i fw all yall niggas it’s these chats that’s starting shit‼️‼️,1
just stop reading the comments,0
tts yapping stfu,1
it’s time and place for jokes,0
ben don’t listen to them,0
ben yo views up only cause you reacting,0
god forbid ben tell jokes now it’s hating,0
ben k,0
thats your twin sister fr gang your mother looks young very good genes black don’t crack 💯,0
700 some pape fr,0
ddg 🤡🤡🤡🤡🤡🤡,1
ddg fans think like tht. he can be the only one tht trolls,0
chat hating on ddg but not even hearing him out,1
turn that shit offfdd,1
700 ball,0
w mom,0
you good ben u real asf,0
ben tts ❗️https://streamlabs.com/bendadonnn/tip,0
voteyea voteyea voteyea,0
yrgethisguy,0
kaicstare kaicstare kaicstare kaicstare kaicstare kaicstare kaicstare kaicstare kaicstare kaicstare kaicstare kaicstare,0
earthday earthday earthday earthday earthday earthday earthday earthday earthday earthday earthday earthday earthday earthday earthday earthday earthday earthday earthday earthday sobayed,0
theagencyglaze theagencyglaze theagencyglaze theagencyglaze theagencyglaze theagencyglaze theagencyglaze theagencyglaze theagencyglaze,0
kaicshook kaicshook kaicshook kaicshook kaicshook,0
babyrage babyrage babyrage babyrage babyrage,0
teegri1fashowli teegri1fashowli teegri1fashowli teegri1fashowli teegri1fashowli teegri1fashowli teegri1fashowli teegri1fashowli teegri1fashowli teegri1fashowli,0
voteyea,0
nexieyw nexieyw nexieyw nexieyw nexieyw nexieyw nexieyw nexieyw nexieyw,0
destroyergus destroyergus destroyergus destroyergus destroyergus destroyergus,0
bendad1wen10 bendad1wen10 bendad1wen10 bendad1wen10,0
bleedpurple bleedpurple bleedpurple bleedpurple bleedpurple,0
megaphonez megaphonez megaphonez megaphonez megaphonez megaphonez megaphonez,0
bendad1stampdat,0
thank you for that oofback up omg my eyes hurt,0
bendad1stampdat bendad1stampdat bendad1stampdat,0
@daniellemel25 ben want tts on shut the fuck up,1
teegri1w teegri1w teegri1w teegri1w,0
bendad1stampdat bendad1stampdat bendad1stampdat bendad1stampdat,0
dinodance dinodance dinodance dinodance dinodance dinodance,0
yrgemmm yrgemmm,0
it's missing the final touch the lotion 🧴 lol,0
ill go to twitch con just to see yall no bully,0
can’t wait for bf6,0
"wall bounce, omnimovement, and omni directional slide sprint is quite new in any game",0
mf beat up,1
swagg deflected that like a pro lmao,0
how can i get the beta ?,0
!watchtime,0
@major1009 has watched the stream for 0.42 hours,0
better see an invite for that pool party soon tho,0
@apztony buy the game,0
bro you drop codes for beta?,0
wwwwwwww,0
nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub nixstahdub,0
swagg killin them wings lol,0
galaxy204galaxyw galaxy204galaxysquid galaxy204galaxyw galaxy204galaxysquid galaxy204galaxyw galaxy204galaxysquid galaxy204galaxyw galaxy204galaxysquid galaxy204galaxyw galaxy204galaxysquid galaxy204galaxyw galaxy204galaxysquid,0
somebody packed his ahh up,1
send a gifted my way lmao jk,0
"@apztony get game pass and download cod, that simple",0
sub sleepover when?,0
@mercltd know shit smart ass i’m talking bout free bud,1
game pass. nothing is free.,0
warzone is boring tho,0
i’ll be playing battlefield,0
nightbot -> please refrain from posting links.,0
@mercltd how,0
warzone is the worst mode in cod. all the other ones are better,0
@koreanjesu7709 alr fkoff,1
alright nix. imma head out gngn,0
gungho,0
naw multi player ahh lol,0
battle field battle royale up next,0
wz,0
sprint cancels reload off?,0
fr?,0
cookin,0
this game is fun,0
i’m about to finally try it out tomorrow,0
how you doing sir,0
"👤 new follow(s) ❤ fully10f1 ❤, welcome! (97 301 followers) (+71).",0
i’m geeked,0
look like he was fightin aslan,0
"@apztony ya mad ya broke, everyone and they momma can get this with game pass, it’s 20 bucks lil dude",1
@apztony buy the game you get in the beta for free cartie3smirk,0
@yowhatsgood_10 has watched the stream for 1.25 hours,0
this dude look like zangief from street fighter,0
yeah i know how to swim lol,0
well well well,0
dante know how to swim cause he had to cross the river,0
mf look like a shaved chia pet,0
w swimming,0
w girl,0
w malia or aliyah whatever he said,0
carti needs to stop yapping,0
i thought u were gonna drop some codes???,0
"👤 new follow(s) ❤ theurkmanjr ❤, welcome! (97 302 followers) (+72).",0
ayeeee dante,0
what the purpose of using an high power overclock pc for gaming?,0
"thank god the beta out , i finally solo queued to diamond  lmao",0
@koreanjesu7709 lmao u talking like u know what u saying 🤡 u need ultimate game pass which is 40 plus so no it’s not 20 fucking idiot feel stupid,1
ebay got like 3 dolla codes,0
foreshadowing before getting a pool,0
how’s the no sbmm gamemode,0
yooo my dawg,0
i learned how to swim by just jumping in i damn near drowned lmao,0
knowing how to swim mighta influenced ur decision on getting a pool tho?,0
@nixstah wya,0
anyone got 2 beta codes???,0
!class,0
brodersszn type ! followed by the name of the gun to get the link to swagg’s class setups! (ex. !kilo),0
"nah, not in drops",0
if was only for the 30th,0
!perks,0
"swagg uses scavenger, quick fix, ghost",0
niceee,0
@eno_cozi gunite tuckk,0
$tuck @eno_cozi byeee,0
you tucked eno_cozi to bed byeee 👉 🛏,0
crowbar is pretty good,0
uhuhuh *hugs*,0
come on ez clap,0
i can't believe she did this whole playthrough without the ak gigachad,0
peepocoffee,0
uhuhuh,0
ez dodge,0
nice moves,0
saved,0
peeporun angrily,0
ha ahahahaha,0
um,0
jah,0
mmmm,0
$gpt where is the fog monster in silent hill,0
"bbqsaucerer, 🤖 there isn’t a single “fog monster” in silent hill. the fog is a constant, oppressive atmosphere in the town, designed to conceal its creatures. if you mean a specific boss/creature, specify which game or scene.",0
uhuhuh bonschizo,0
sure just flowers,0
"clueless flowers, not flesh",0
the fog weighs heavy,0
hahahaah hello,0
2020snacking,0
it's flowers sparkles,0
this looks like an average winter morning in california om,0
aloo,0
sniffa 🥀,0
they’re cherry blossoms,0
yeaaa woooo,0
ratirlvibe,0
!time,0
bonnie's local time is 02:48:25 am cdt,0
the combat looks stiff,0
aboba aoeoaeo,0
just keep going bon,0
peeporun fog0,0
classic 3 am gaming,0
we finishing the game bbq mhm,0
letsgo 24 hour stream,0
o k,0
no way you still live aintnoway,0
aboba drumtime,0
@bbqsaucerer lol,0
@daaronzolv nowoy,0
this house,0
catkiss,0
hmmm,0
just kill everyone mhm,0
triangle on the map?,0
eeeh,0
the fog is so they don’t have to render in more graphics in the game badgeh2shrug,0
shrujj,0
yonose your brain is the fog monster bonnie,0
no idea bon,0
hm,0
nobody chases the fog monster. the fog monster only chases you,0
hmjj,0
it's playing hard to get,0
ha,0
feeel like you went all the way back,0
she's traversing the map without getting lost oooo,0
widedude what the fog monster,0
cause that’s what monsters do,0
bonnie did you watch lost? huhh,0
huhh,0
whyyy,0
overworking yyjsmile nice,0
socute,0
❤️,0
you got turmned around at the bulletin board,0
yea thats nice,0
emiruwaving emiruwaving,0
yeah it was,0
ngl i got lost,0
emiruwashers,0
lost was amazing i cried ngl,0
$% chance this is all a dream,0
"bbqsaucerer, 77.39%",0
yesss lost was lowkey gas,0
so did the writers lul,0
@paperbackwritter have you heard of chronologically lost? i wanna watch that,0
this is giving me deja vu,0
lost in the fog would be the shows successor here,0
lost was good for the first couple seasons but it got so strange,0
im watching the new ed gein show on netflix its wild,0
huhh didn't lost end as a dream,0
mhm lost was fun,0
@idlefarmer007 q q q qe q qw q qew eqr,0
guma!?,0
@pixelmount xd,0
what about cho gath vs nasus,0
"gumayusi was in an iron aram game earlier today, pretty funny’s",0
people really thinking garen is good into nasus lmao me i find this mu free lp on nasus,0
cancel e with an auto and r ur so skilled,0
bwipo my goat - hows it,0
why do garens always go ignite? is he that good of an early brawler?,0
@taekwonbr lets see,0
@idlefarmer007 this nasus is gonna lose i can tell he is bad by his runes alone,0
@highelo_s1 yes level 2 good kill pressure,0
@highelo_s1 to gap close with nimbus clock,0
good synergy with his ult,0
"@highelo_s1 he has infinite sustain and doesnt spend mana, so he can always stay a little longer in lane",0
gg top is over,0
nasus gonna die level 2 xd,0
@idlefarmer007 oh word thank you,0
bullying the dog dinodance,1
d cane,0
how do u make it look so ez,0
@itsmario6969 ahh that makes sense,0
nasus already regretting queuing up,0
garen level 2 spike with ignite so nasty,0
"@dantiltas so just more frequent kill pressure over time, wouldnt need tp as often? makes sense",0
"garen just walks in front of his tower, when dog want to enter garen just e and win lane",0
thanks yall,0
!elo,0
balanced,0
hey @bwipolol hope you’re doing well tonight!,0
bwipo fisting him,1
most nasus players are clueless on how to play a scaling god lmao,0
yes garen,0
this nasus wil outscale very hard,0
is it possible to lose because of that?,0
demaciaa,0
!opgg,0
@cptpakk https://op.gg/lol/summoners/kr/red%20little%20bird-1810,0
nasus is prob the worst champ in the game next to jhin @instigatortf,1
@maw45k no bro he outscales hard,0
wait why are u in kr,0
some nasus otps in challenger+ too,0
lol @instigatortf,0
the bm xdd,0
he dead,0
nasus is shit bcs of perma 2v1's on him when the other character is very strong like a darius perma 2v1,1
so fun,0
justice,0
this is sad to watch lulw,0
nasus perma getting turret dove,0
gg merab,0
its crazy chall makes diamond look like silver,0
lul amazing champ,0
nasus losing 1v1 to something weak like garen is entirely the nasus player's fault,0
weak like garen?,0
garen and weak?,0
why he spamming likes like he was winning worlds?? bro is a diamong player chill bro,0
bro doesn't know the conquerer buffs garen got,0
you guys are below masters if you think what you're saying,0
the chat is real baity today,0
nasus dont walked with wave lvl 1 ofc he loose,0
@taekwonbr lmao relax you arent the nasus,0
@instigatortf there is no nasus otp in chall/high gm,0
if garen is weak i did cocaine with trump last night too then,0
my goat is streaming goatemotey  good morning guys,0
hey @bwipolol how r u,0
compared to nasus garen is very weak lol,0
even desperate gave up on the champ,0
demacia!!!!!!,0
this is chinafightings alt,0
"@taekwonbr so u are telling me, a diamond player loose to a challenger pro player who actually gonna compete for worlds no wayyyyyy",0
nasus??,0
nasus was born yesterday i can tell,0
or did he expect his lee to come? lol,0
nasus walked like a dog,0
works kind of ruining my darn day i can’t sit and watch.,0
@zackemii https://op.gg/lol/summoners/kr/red%20little%20bird-1810,0
justice holy,0
riot,0
hahah,0
cyber bully kekw,1
justice outplayed holy,0
back to fountain,0
that nasus so inted,0
i kinda feel bad for the dawg,0
mr nasus sadge,0
damn im gna queue nasus looks like a fun game,0
when garen gets fed like this he is unstoppable,0
@hoshilon bro what are you smoking?- are you good?,0
they need to add like a big red flashing sign in the middle of these reruns just to make sure these goobers know this this isn’t live,0
@owltort instead of going after the person that actully said it you choose to go after someone who simply responds,0
to be fair u got baited @hoshilon,0
wwwwwwwwwwwwwwwwwwwwwwwwwwww,0
rs dragonwilds was actually fun,0
@guthixtrim lul true,0
@sonetownsend lol,0
@guthixtrim did i even get baited if im not mad tho,0
why's case so large,0
i love case so much man. he is so funny and hardworking and he deserves 4 days a week off but he only takes one he’s the perfect person we made famous,0
caseohbtvtaunt caseohbtvkitty caseohgooblife caseohgooblagoonhotdog caseohgooblagoonslip caseohgoobspray,0
w starforge systems (yes ik this isn't live),0
caseohgooblagoonhotdog caseohgooblagoonhotdog caseohgooblife,0
yes @hoshilon,0
@hoshilon yet you care so much to respond?,0
caseohdailydoodlesjesse caseohdailydoodlesjesse caseohdailydoodlesjesse,0
i hate reruns,0
@dogggggggggggggo then leave?,0
@owltort i guess i cant respond then.. doesn't that mean im ragebaiting you tho since your responding,0
earthkuake center,0
casoh play the forest 🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨,0
@dogggggggggggggo then dont watch??,0
@dogggggggggggggo just don't watch....,0
why not stay,0
casoh play the forest 🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨,0
yolo,0
@hoshilon nobody said to stop lmao if you choose to then thats on you buddy. im chillin here,0
why’s the chat hating on each other bru 🥀🥀,1
it a rerun,0
it’s okay to be baited. i have been too @hoshilon,0
its crazy that everybody assumes having a conversation equals mad,0
i wish they had his full vods on youtube,0
seriously stop fighting chat,0
why aint caseoh live yet,0
but how’s everyone’s day going,0
am i late bro,0
there's always drama in this chat istg,0
everyone love each other!!!,0
done,0
he’s goofy bruh😭,0
play cloverfield caseoh,0
life is stressful enough as it is,0
pls say hi pls say hi pls say hi pls say hi pls say hi pls say hi,0
@dogggggggggggggo pretty good hbu,0
wait what’s goin on,0
@michael_riot25 yesss,0
@michael_riot25 this is a rerun,0
@guthixtrim 0/10 ragebait,0
@twitch_user0183 fine,0
one moment it's a peaceful chat and the next it's basically world war ii 💔,0
@internalsounds real,0
caseoh36alpha,0
"@internalsounds more like 99% ""is he live?""",0
@brit_barr omg fr tho,0
yes he is live.,0
chat should i go to bed or stay up for another 3 hours,0
js,0
casoh play the foresttttttrrrrt,0
hii chat how are you all,0
i’m new,0
i gotta go to bed in 20 minutes,0
todo,0
22222222222222,0
"chat read the pinned message, this is his rerun channel",0
too,0
why cant he stream broo,0
"@internalsounds all i did was reply, chat is crazy",0
2222222,0
222,0
pls gift me a sub i dont want adsss,0
22,0
